date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-09-19,-46.78350098606006,-1020.46220957363,973.67870858757,589030.860990015,3.546585080254213e-05
2019-09-20,-2033.156997185092,353.34902079317783,-2386.50601797827,595707.6150902676,4.290924251510602e-05
2019-09-23,699.6926101170171,-113.21636710483784,812.9089772218549,575825.8663290249,3.271467039849545e-05
2019-09-24,2082.0370979018035,2076.3271674741572,5.709930427646089,590834.2691424072,4.007699492207442e-05
2019-09-25,-400.4445565770159,2054.1473041196127,-2454.5918606966284,589859.4141716672,3.878545555882206e-05
2019-09-26,-793.0955509102319,-47.97054785028528,-745.1250030599466,584880.5842432183,3.393196916494138e-05
2019-09-27,292.7832286932007,-63.7887033365003,356.5719320297011,587245.7066477482,4.133832908444962e-05
2019-09-30,-300.1468214035747,2526.9169231581054,-2827.06374456168,587296.6377850242,3.989821235638973e-05
2019-10-01,852.1278385186622,-318.5714525974369,1170.6992911160994,590843.9629632467,3.0580102339497095e-05
2019-10-02,1626.2081457864454,2905.06278803855,-1278.8546422521047,597809.2442403284,3.509916166139871e-05
2019-10-03,-3158.6784982038635,-342.26050221964556,-2816.417995984218,590308.4582613346,3.6674974394129566e-05
2019-10-04,1251.8227675201897,661.218639746523,590.6041277736668,583504.8012147736,3.587177163040411e-05
2019-10-07,3189.3416193272883,3434.0783767275043,-244.73675740021588,577325.7019205367,3.796464980022596e-05
2019-10-08,1869.5049626186071,2548.463998274549,-678.9590356559414,575403.0777250456,3.675404125180946e-05
2019-10-09,391.2065120513079,-425.00815538850173,816.2146674398097,561106.9875905528,4.0147347639230256e-05
2019-10-10,1601.0347041946543,1469.919041194403,131.11566300025132,555167.7789287533,3.891233103544132e-05
2019-10-11,1962.6767481928634,2205.1527372449586,-242.47598905209514,562219.7295805551,3.5871968433969664e-05
2019-10-14,-1210.9592621018583,234.64103993543034,-1445.6003020372889,552017.8032837951,3.992656929609219e-05
2019-10-15,164.406150840348,1048.202487255703,-883.7963364153551,548210.194859715,3.742097384485592e-05
2019-10-16,-42.28424734434998,13.862173758106103,-56.14642110245599,555841.3664366461,3.274407578646379e-05
2019-10-17,480.5074970381847,-1022.3073139701819,1502.8148110083666,545942.6320047292,3.6403369488706216e-05
2019-10-18,4334.169860616979,3061.0035377385257,1273.1663228784541,544954.8645407468,4.106823067854909e-05
2019-10-21,82.93821046879297,-965.6108421846532,1048.5490526534459,544850.7061030337,3.890006330502532e-05
2019-10-22,522.2452083933538,1459.9018926712765,-937.6566842779227,534234.6149071245,3.7882939456449985e-05
2019-10-23,2237.8350759897958,187.45284087387478,2050.3822351159215,524514.9095184372,2.878765927326893e-05
2019-10-24,423.1333552466754,2142.078214158424,-1718.944858911749,524987.4825449707,3.4423862316997314e-05
2019-10-25,-248.98855767759662,-2520.6249847908043,2271.636427113208,521474.69784459856,4.2457165990899706e-05
2019-10-28,862.6027957102281,-28.35275765038942,890.9555533606174,525030.4997717217,4.0043269887808834e-05
2019-10-29,2910.856586965622,1568.8812550531145,1341.9753319125075,527595.037276679,4.0772203669302535e-05
2019-10-30,1892.2801694483794,1644.3174729726084,247.96269647577122,529076.7702522577,3.867106008697777e-05
2019-10-31,3344.857056803647,1935.7452921093936,1409.1117646942535,530509.4220776105,3.8080300141636494e-05
2019-11-01,200.60471264903575,-147.9288638905646,348.53357653960035,537125.6409492042,3.3422198890730457e-05
2019-11-04,1133.1587263366932,1680.5024410850672,-547.3437147483739,547968.6783268035,3.727457780242819e-05
