stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AMGN,2019-08-07,224.77512937958232,426.8838237215417,-202.1086943419594,10207.484592689538,90.26574829841992,191.5719760164824,2.6035653456822877e-05,2336
AMGN,2019-08-08,66.7138682882171,206.4205202266279,-139.7066519384108,10009.082412277243,31.7785006895517,86.4212160030137,1.4041336077382766e-05,2285
AMGN,2019-08-09,727.3571983831731,1344.956470839544,-617.5992724563708,9918.872663963819,55.74673121035526,202.60273505903757,3.1500615154650986e-05,2260
AMGN,2019-08-12,98.70940657179676,497.9206493780875,-399.2112428062907,10602.47003312092,52.48044095104182,172.06502387803147,2.775136105940478e-05,2336
AMGN,2019-08-13,223.88162444263585,210.8750261852293,13.006598257406552,10785.3932861671,51.45008920976273,144.01816004058844,2.120229991806786e-05,2324
AMGN,2019-08-14,-72.81272394813587,-176.76937493895883,103.95665099082296,11311.885922369935,64.02755402134814,194.02392080055174,4.001549913821607e-05,2333
AMGN,2019-08-15,244.58117743523025,247.40288462819484,-2.8217071929645954,11077.995515954277,49.54528169621563,174.73693519096284,3.364572900423602e-05,2310
AMGN,2019-08-16,14.511291426360955,66.3535513912602,-51.84225996489924,10703.203956117806,44.11693590709096,147.04065642301427,2.36852595838003e-05,2265
AMGN,2019-08-19,115.64827563678008,504.9330272234128,-389.28475158663275,10515.093694415373,86.12657321596899,205.19508710698818,2.1351476954801378e-05,2252
AMGN,2019-08-20,39.65692298056765,181.45239935342258,-141.79547637285492,10763.608130494362,63.26771037393467,179.78040847096136,2.909944289631689e-05,2264
AMGN,2019-08-21,27.487383397090245,125.29983106908014,-97.8124476719899,10258.840520688082,58.122314893576096,172.42292352810972,2.269749498672408e-05,2209
