stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AMD,2019-11-26,322.9829759449691,-186.06095296439116,-509.04392890936026,126062.16808754989,4919901.607724117,28321.652302613136,-186.0609529644514
AMD,2019-11-27,-130.05466047988207,53.80255532250757,183.85721580238965,121725.1139383362,4786311.995015177,28109.634955618854,53.802555322640515
AMD,2019-11-29,-59.84525920668216,-104.32424752705987,-44.47898832037771,60069.58798612709,2360356.2014901163,13291.751392020715,-104.32424752701219
AMD,2019-12-02,43.98216195765326,80.46547162002557,36.48330966237231,112882.15822963952,4373519.063255592,25417.721655983274,80.46547161996716
AMD,2019-12-03,-187.90365589054494,-301.2066659558105,-113.30301006526554,108090.893981307,4135854.480761509,24314.539010540793,-301.20666595584976
AMD,2019-12-04,136.10935712475896,150.63283133677095,14.52347421201199,104232.67165732905,4121158.230501365,23357.195679664517,150.63283133685047
AMD,2019-12-05,-51.57198416086192,-200.30039281664733,-148.72840865578542,102974.71672335436,4101700.0217980626,23055.407828846117,-200.30039281656644
AMD,2019-12-06,-49.42392260967287,142.42569928449183,191.8496218941647,100941.35529794713,4014046.2730522314,22599.012178944526,142.42569928443052
AMD,2019-12-09,-47.08696288205259,156.26002650738843,203.34698938944103,99966.99188174999,3930757.071346226,22559.840330747105,156.2600265074206
AMD,2019-12-10,359.7325508165643,17.204100372901532,-342.5284504436628,98772.73661981929,3898226.2270938335,22507.924495920888,17.20410037290695
AMD,2019-12-11,43.74156976470475,159.1426432118903,115.40107344718554,96966.38988668821,3813947.3604477886,21780.65740590856,159.1426432120166
AMD,2019-12-12,-377.13729199618007,-746.0031156260136,-368.8658236298335,100362.55123836317,4124980.937895634,22883.31022524883,-746.0031156260029
AMD,2019-12-13,-385.11461735719695,-550.3750085193806,-165.26039116218362,100378.63576046063,4174658.137125027,22452.76663373717,-550.3750085195009
AMD,2019-12-16,96.9101745588462,-227.9254769159194,-324.8356514747656,99665.45142600249,4242009.081715329,22404.05547357902,-227.92547691608132
AMD,2019-12-17,273.62475994587965,-40.916327471961296,-314.5410874178409,98028.62611750966,4185846.264725054,22182.845573720457,-40.91632747199964
AMD,2019-12-18,166.56673931578558,599.489707836907,432.9229685211214,92920.91448986778,3956134.498658956,20807.543560016347,599.4897078368406
AMD,2019-12-19,70.15685751090162,-39.783631517462425,-109.94048902836404,90663.69871378574,3896364.063024465,20424.546341710462,-39.783631517462325
AMD,2019-12-20,-220.73359631486744,-345.53028784735,-124.79669153248255,88045.57827638395,3867728.1959392284,19964.63929463538,-345.53028784737023
AMD,2019-12-23,263.10312902024066,-75.37876684572456,-338.4818958659652,87722.49645287864,3976136.791888418,19659.619179511206,-75.37876684607721
AMD,2019-12-24,7.688862414750957,87.11669564883631,79.42783323408536,45589.64369352025,2110502.0745539265,10271.835447880429,87.11669564878616
AMD,2019-12-26,-128.2971451313103,66.82543540416198,195.12258053547225,88163.50021324202,4103389.791924659,19962.099742977323,66.82543540433926
AMD,2019-12-27,-108.19072080456667,64.96271058582138,173.15343139038805,88015.32918344911,4079262.9476235327,19632.88678152712,64.96271058572034
AMGN,2019-01-02,323.17723716551393,-151.32092228022816,-474.4981594457421,14289.20521008571,2734951.044629555,12388.872003818396,-151.32092228020633
AMGN,2019-01-03,206.30570492936997,51.97557079712969,-154.3301341322403,15114.977482473292,2876187.2674104804,13328.969027424871,51.97557079714546
AMGN,2019-01-04,-201.9144508479237,-103.00224674689166,98.91220410103203,13771.587871011721,2687828.600471614,11907.346519006414,-103.00224674686734
AMGN,2019-01-07,-17.97790444479415,128.94612871905198,146.92403316384613,13424.508497793897,2654425.7407302,11540.608455539465,128.94612871901285
AMGN,2019-01-08,-230.75643621470908,-120.82180201944186,109.93463419526722,13436.384333462196,2673879.108522257,11571.086920133177,-120.82180201942977
AMGN,2019-01-09,0.5424707856324056,2.7422615538830613,2.1997907682506557,116.77822720645042,23438.526115058252,116.71099858504715,2.7422615538801276
AMGN,2019-01-10,-198.45147795046958,56.34595700373656,254.79743495420615,10882.502687080607,2195463.91338047,9561.47086218536,56.34595700371047
AMGN,2019-01-11,-44.456274901477386,114.86990074515529,159.3261756466327,10758.329914400507,2146591.6790847876,9547.128622197397,114.8699007451618
AMGN,2019-01-14,26.31039807694016,57.43194297242876,31.121544895488597,9972.615324591647,1970289.4595650649,8883.268156791211,57.43194297231495
AMGN,2019-01-15,55.95507877991534,105.73311436965542,49.778035589740085,10722.931486997217,2133596.1916918904,9048.090076893473,105.73311436966807
AMGN,2019-01-16,202.86956822368057,-67.98626765483631,-270.85583587851687,11101.009016604852,2207812.7150235106,9903.319852180473,-67.9862676548311
